url,title,description,price,location,land_size,building_size,bedroom,bathroom,garage,carport,property_type,certificate,voltage_watt,maid_bedroom,maid_bathroom,kitchen,dining_room,living_room,furniture,building_material,floor_material,floor_level,house_facing,concept_and_style,view,internet_access,road_width,year_built,year_renovated,water_source,corner_property,property_condition,ad_type,ad_id
/properti/jakarta-selatan/hos17620221/,"Rumah Tinggal Nyaman Di Jl Sinen, Ragunan, Jaksel","[DIJUAL] Rumah tinggal di daerah Ragunan, Ps Minggu, Jaksel Open Price : 12.5 M LT 554 M2 LB 410 m2 KT 8 + 1 KM 2 + 1 Garasi 2 Mobil Carport 5 Mobil Listrik 3300 watt Surat2 lengkap Lokasi aman dan nyaman Dekat Jl Raya Ragunan, Jl Toll Jorr, dan akses mudah ke Jabodetabek. Dekat perkantoran, sekolah international, pasar tradisional dan modern serta tempat rekreasi di wilayah Jaksel Hubungi Yuwono #173665",12500000000.0,"Pasar Minggu, Jakarta Selatan",554 m²,410 m²,8.0,2.0,2.0,5.0,house,SHM - Sertifikat Hak Milik,3300.0,1.0,1.0,,,,Unfurnished,,,0.0,,,,,,,,,,,Dijual,173665
/properti/jakarta-selatan/hos17620174/,"Rumah Tinggal Nyaman Di Jl Sinen, Ragunan, Jaksel","[DIJUAL] Rumah tinggal di daerah Ragunan, Ps Minggu, Jaksel Open Price : 12.5 M LT 554 M2 LB 410 m2 KT 8 + 1 KM 2 + 1 Garasi 2 Mobil Carport 5 Mobil Listrik 3300 watt Surat2 lengkap Lokasi aman dan nyaman Dekat Jl Raya Ragunan, Jl Toll Jorr, dan akses mudah ke Jabodetabek. Dekat perkantoran, sekolah international, pasar tradisional dan modern serta tempat rekreasi di wilayah Jaksel Hubungi Yuwono #173665",12500000000.0,"Pasar Minggu, Jakarta Selatan",554 m²,410 m²,8.0,2.0,2.0,5.0,house,SHM - Sertifikat Hak Milik,3300.0,1.0,1.0,,,,Unfurnished,,,0.0,,,,,,,,,,,Dijual,173665
/properti/bogor/hos17619548/,Dijual Rumah Taman Yasmin 2 Bogor Jawa Barat,"DIJUAL RUMAH Taman Yasmin 2 Bogor Jawa Barat KT : 5 KM : 4 CARPORT : 2 LT : 620 m2 LB : 300 m2 LANTAI : 2 LISTRIK : 4.400 Watt HADAP : Selatan SERTIFIKAT : SHM, IMB, PBB HARGA : Rp 7 M - Nego AKSES Pintu tol Yasmin, Pusat perbelanjaan keluarga, Pusat kuliner dan street food, Berbagai universitas ternama, Berbagai lembaga pendidikan formal dan informal, Rumah sakit dan sports center Lokasi Strategis Berada di tengah kota bogor lebih tepatnya di Yasmin dekat dengan pusat kuliner dan masjid besar, dan mudah mengakses tol menuju JABODETABEK. KEUNGGULAN 400 m ke masjid Nurul Hikmah, 1 km ke Hypermart Yasmin, 1 km ke pusat kuliner Kota Bogor, 1,7 km ke Transmart yasmin, 1,6 km ke RS Hermina, 2,1 km ke Sekolah Pariwisata Bogor, 2,4 km ke gerbang Tol Yasmin Bogor, 2,8 km ke Lotte Grosir Yasmin, 3 km ke SMAN 10 Bogor, 3,7 km ke Univ Ibn Khaldun, 4 km ke area wisata keluarga Marcopolo Water Adventure Bogor FASILITAS 24 Hours CCTv Security Post One Gate System Mini Eco Green Park Musholla P3 1816 HUB : ERNI",7000000000.0,"Cilendek, Bogor",620 m²,300 m²,5.0,4.0,0.0,2.0,Rumah,SHM - Sertifikat Hak Milik,4400.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,South,,,,,,,,,,,
/properti/jakarta-utara/hos16399839/,"Rumah Mitra Gading Villa, Kelapa Gading","Dijual Rumah Mitra Gading Villa, Kelapa Gading LT : 7x15 (105 m2) LB : 200m2 3lantai 3+1KT 3+1KM PLN 7700watt Kitchen Set Hadap: Utara SHM lt1 dapur kmr mezanine r.tV lt2. kmr utama + anak lt3. tmpt cuci +kmr mbak + rooftop Harga Jual : ~4.5M~ Turun Harga 4,250M (Nepis) Wa.me/6281381125xxx Sisca GP Pik #dijual #dijualrumah #disewarumah #sewarumahkelapagading #jualrumah #rumahmurah #kpr #jual #rumah #tanah #kavling #pabrik #ruko #gudang #perkantoran #kantor #apartemen #properti #property #jabodetabek #gadingpropik #sisca #kelapagading #pegangsaandua #mitragadingvilla #dijualrumahmitragadingvilla #dijualrumahkelapagading #dijualrumahmitragadingvillakelapagading #kelapahibrida #kelapagadingmitra",4250000000.0,"Kelapa Gading, Jakarta Utara",105 m²,200 m²,3.0,3.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,7700.0,1.0,1.0,1.0,0.0,1.0,,,,3.0,North,,,,,,,,,,,
/properti/jakarta-utara/was4260118/,"Dijual Gudang di Kompleks Pergudangan 38, Kapuk Muara , Penjaringan, Jakarta Utara","Dijual Gudang di Kompleks Pergudangan 38, Kapuk Muara , Penjaringan, Jakarta Utara LT : 790M2 LB : 1.366m2 Akses kont 20 feet Harga Jual : 8.5m (nego) (Hasil aprasial terakhir 8.1m) Wa.me/6281381125xxx Sisca GP Pik - SL #dijual #dijualrumah #dijualgudangkapukmuara #dijualgudangkapuk #dijualgudangdikomplekpergudangan38 #disewakangudang #disewakangudangkapukmuara #disewakangudangdikomplekpergudangan38 #dijualgudang #jualgudang #gudangmurah #kpr #jual #rumah #tanah #kavling #pabrik #ruko #gudang #perkantoran #kantor #apartemen #properti #property #jabodetabek #gadingpropik #sisca #gudangteluknaga #disewagudangkapukmuara #sewagudangkapuk #kapukmuara #penjaringan #kapuk #jakartautara",8500000000.0,"Kapuk Muara, Jakarta Utara",790 m²,1366 m²,2.0,2.0,0.0,0.0,,SHM - Sertifikat Hak Milik,10000.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,1.0,,,,,,2015.0,,,,Bagus,Dijual,was4260118
/properti/tangerang-selatan/hos17448687/,"Dijual Rumah di dalam Cluster, Jombang, Ciputat Tangsel","Dijual rumah di dalam cluster, Jombang, Ciputat Tangsel - Luas tanah : 78 - Luas bangunan : 69 - Kamar tidur 3 - Kamar mandi 2 - Hadap : barat - 2 lantai - Listrik : 2200 - Air : jet pump SHM Harga 1.5 M (Nego) - 1.9 km ke St KA Sudimara - 1.7 km ke Sekolah Budi Mulia Dua - 1.7 km ke RS IMC Bintaro - 1.8 km ke Pasar Jombang - 4.3 km ke Bintaro Xchange Mall - 3 km ke SDIT Auliya Bintaro - 4.3 km ke Fresh Market Emerald Bintaro",1500000000.0,"Ciputat, Tangerang Selatan",78 m²,69 m²,3.0,2.0,0.0,0.0,Rumah,SHM - Sertifikat Hak Milik,2200.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,West,,,,,,,jet pump,False,,Dijual,
/properti/tangerang/hos17505412/,Jual Cepat Rumah Bagus di BSD 2 Lantai SHM,"Jual Cepat Rumah Bagus di BSD 2 Lantai SHM Luas Tanah 112.5 Luas Bangunan 190 Hadap Timur Tenggara 2 lantai Kamar Tidur 3 Kamar Mandi 2 Gudang Ruang Setrika Ruang Jemur Listrik 900watt Air PAM BSD - Dekat dengan RS - 15 menit ke pintu Tol - Dekat dengan pusat perbelanjaan SHM Harga 2.350 M (Nego) Dijual Rumah, Di jual Rumah, Rumah Di Jual, Jual Rumah Jabodetabek rumah dijual cepat, Jual rumah Tangerang Selatan, rumah murah, jual rumah murah terdekat, jual rumah alam sutera, dijual rumah bsd.",2350000000.0,"BSD, Tangerang",112 m²,190 m²,3.0,2.0,0.0,0.0,house,SHM - Sertifikat Hak Milik,900.0,0.0,0.0,0.0,0.0,0.0,Semi Furnished,,,2.0,Southeast,,,,,,,PAM,,,Dijual Cepat,
/properti/tangerang/hos17556559/,"Rumah 2 Lantai Bagus Furnished SHM di Metro Permata, Tangerang","Dijual Rumah SHM Modern 2 Lantai Furnished Metro Permata Tangerang Bangunan 2 Lantai Kamar Tidur 4 Kamar Mandi 3 Luas Tanah 129 m² Luas Bangunan 200 m² Carport 1 SHM - Sertifikat Hak Milik Daya Listrik 5500 Watt Hadap Timur Rumah berkonsep Modern Luas tanah 129m di Hook Hadap Timur Utara Fasilitas dekat lapangan Basket Keamanan hanya 200,000 perbulan Ruko kedepan hanya 10 menit Ke area Kharinda atau Alfa hanya 5 menit Dekat sekolah, Mall Puri Indah, Mall Living World karena Tol Tangerang dan Jabodetabek hanya 2km.",3000000000.0,"Metro Permata, Tangerang",129 m²,200 m²,4.0,3.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,5500.0,0.0,0.0,0.0,0.0,0.0,Furnished,,,2.0,East,Modern,,,,,,,True,,,
/properti/tangerang-selatan/hos17506128/,DIJUAL RUMAH DI CLUSTER PESONA ANGGREK PAMULANG TANGERANG SELATAN - VIA CESSIE,Asset property pengupayaan cessie penyelesaian via lelang DIJUAL RUMAH DI CLUSTER PESONA ANGGREK PAMULANG TANGERANG SELATAN - VIA CESSIE luas tanah : 84 luas bangunan : 65 status rumah : huni dengan nilai yg kami iklankan itu meliputi biaya biaya antara lain : - jasa proses pengambilan asset - jasa perbantuan pengosongan asset diluar biaya biaya di antara lain : - biaya kerohiman - biaya balik nama bphtb dll. info detail mengenai asset tersebut bisa hubungi kami.,623000000.0,"Pamulang, Tangerang Selatan",84 m²,65 m²,2.0,2.0,,1.0,Rumah,SHM - Sertifikat Hak Milik,,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,0.0,,,,,,,,,,,,
/properti/bogor/hos17498378/,"RUMAH STRATEGIS, ASRI DI BUKIT CIMANGGU","Rumah Dijual Bogor DIJUAL: RUMAH DI BUKIT CIMANGGU CITY (deretan sebrang marcopolo) - SHM, Lokasi strategis di sebrang marcopolo sport center - Keluar komplek akses langsung Exit/Entry Toll Bogor Outer Ringroad - Bebas banjir - LT 240, LB 180, 2 lantai, 4 KT, 4 KM, Carport - Air Sumur, toren atas - Bisa difungsikan sebagai rumah/kantor - Posisi di hook *FASILITAS LENGKAP:* - Marcopolo Waterpark - Sport Center: kolam renang, lap basket, lap tenis, lap bulutangkis, komplek pertokoan, jogging track - Bogor Icon Hotel/Apartement *DEKAT PUSAT PELAYANAN:* - 5mnt ke puskesmas/klinik 24 jam, RS Hermina dan RSI Bogor, polsek, koramil, - 5 mnt ke Lottemart, Transmart, Giant Yasmin, Toserba Yogya, Ramayana - 5 mnt ke Univ Ibnu Khaldun, SD/SMP/SMA Bina Insani, Arnava Hotel, - 10mnt dari stasiun KRL Cilebut dan TOD Sukaresmi (LRT jabodetabek). - 1mnt dari halte bis JIEX @Bogor Icon (langsung dari dan ke airport Soekarno Hatta)",3900000000.0,"Cimanggu, Bogor",240 m²,180 m²,4.0,4.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,2200.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,Air Sumur,True,,Rumah Dijual,XVVJ
/properti/tangerang-selatan/hos17449325/,DIJUAL RUMAH DI PERUMAHAN REGENCY MELATI MAS SERPONG TANGERANG SELATAN - VIA CESSIE,Asset property pengupayaan cessie penyelesaian via lelang DIJUAL RUMAH DI PERUMAHAN REGENCY MELATI MAS SERPONG TANGERANG SELATAN - VIA CESSIE luas tanah : 120 luas bangunan : 104 status rumah : huni dengan nilai yg kami iklankan itu meliputi biaya biaya antara lain : - jasa proses pengambilan asset - jasa perbantuan pengosongan asset diluar biaya biaya di antara lain : - biaya kerohiman - biaya balik nama bphtb dll. info detail mengenai asset tersebut bisa hubungi kami.,890000000.0,"Serpong Regency Melati Mas, Tangerang Selatan",120 m²,104 m²,2.0,2.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,0.0,,,,,,,,,,,,
/properti/tangerang/hos17444287/,"DIJUAL RUMAH DI GADING SERPONG, CLUSTER LAVENDER","DIJUAL RUMAH DI GADING SERPONG, CLUSTER LAVENDER LT/LB 223/ 356 3Lt +swimming pool + pond 4BR+1BR 4KM+1KM Carport 2Mobil + Kanopi Dapur bersih+Dapur kotor Service Area Lt1 dan Lt2 Rooftop, Ruang Gym, Attic, Gudang, Gazebo premium Solar Panel Listrik + Solar Water Heater AC dan kasur setiap kamar Tv, Mesin Cuci, Dispenser air tanpa galon, Dishwasher, Microwave Grohe + bathtub terrazo KM utama Premium Shower dan Kloset Pintu jedela Winallum Kaca film Vinallum Tangga dan outdoor look merk Shiera PPJB SIAP AJB HARGA JUAL 5.8M (nego)",5800000000.0,"Gading Serpong, Tangerang",223 m²,356 m²,4.0,4.0,0.0,2.0,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",10600.0,1.0,1.0,2.0,,,Furnished,,,3.0,,,,,,,,,,,dijual,
/properti/tangerang/hos17443121/,Rumah Alam Sutera Siap Huni Modern Lokasi Strategis,"Alam Sutera adalah sebuah kota Mandiri yang lengkap fasilitas dari mall, Sekolah, Rumah sakit, Akses tol dan fasilitas lainnya. Alam Sutera terletak di tenggara Jakarta dan berada di dalam kawasan metropolitan Jabodetabek. Alam Sutera memiliki luas sekitar 800 hektar. Kawasan yang telah berhasil dikembangkan adalah perumahan, apartemen, mall,dan superblock di Serpong, Tangerang Selatan, berdekatan dengan beberapa kota terencana lain, seperti BSD City, Gading Serpong, dan Lippo Village.",8000000000.0,"Alam Sutera, Tangerang",300 m²,310 m²,4.0,4.0,0.0,2.0,Rumah,SHM - Sertifikat Hak Milik,3500.0,1.0,1.0,0.0,0.0,0.0,Semi Furnished,,,0.0,,,,,,,,,,,,
/properti/depok/hos17342669/,DIJUAL RUMAH DI PAMULANG VILLAGE BOJONGSARI DEPOK - VIA CESSIE,Asset property pengupayaan cessie penyelesaian via lelang DIJUAL RUMAH DI PAMULANG VILLAGE BOJONGSARI DEPOK - VIA CESSIE luas tanah : 104 luas bangunan : 75 status rumah : huni Harga cessie : Rp. 500 jt Biaya kerohiman / pengosongan : Rp. 120 jt Total keseluruhan : Rp. 620 jt dengan nilai yg kami iklankan itu meliputi biaya biaya antara lain : - jasa proses pengambilan asset - jasa perbantuan pengosongan asset diluar biaya biaya di antara lain : - balik nama - BPHTB - notaris info detail mengenai asset tersebut bisa hubungi kami.,500000000.0,"Bojong Sari, Depok",104 m²,75 m²,3.0,1.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,0.0,,,,,,,,,,,,
/properti/jakarta-timur/hos17342516/,Dijual Rumah 4 lantai di Pulomas Jakarta Timur,"Dijual Rumah 4 lantai di Pulomas Jakarta Timur LT 145 LB +/- 435 Listrik 5500 Hadap : Selatan Rumah bangunan baru 2023 Garasi 4 mobil , 3BR + 1 + atticroom + rooftop. (unfurnished) Design by EMPORIO ARCHITEC. Harga Jual : 5,7M (nepis)",5700000000.0,"Pulomas, Jakarta Timur",145 m²,435 m²,3.0,3.0,4.0,4.0,Rumah,SHM - Sertifikat Hak Milik,5500.0,1.0,,0.0,0.0,0.0,Unfurnished,,,4.0,South,,,,,2023.0,,,,Rumah bangunan baru,Dijual,
/properti/depok/hos17168642/,Rumah Cantik Hadap Taman Nempel Tol Limo,"Rumah apik dalam komplek sangat dekat ke pintu tol limo Lokasi sangat bagus berada dalam kompleks grand cinere yg berada hanya 50 meter dari pintu tol limo, akses mudah ke area jabodetabek, akses jalan bagus dengan lebar jalan 2 mobil, posisi rumah di depan komplek dgn view menghadap taman, bebas banjir. Kondisi bangunan sangat baik dan siap huni, desain lapang dengan sedikit sekat, rumah dilengkapi fitur spesial berupa taman depan dan belakang membuat rumah cantik ini semakin nyaman untuk ditinggali",1950000000.0,"Limo, Depok",170 m²,100 m²,2.0,2.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,0.0,,,Taman,,2 mobil,,,,False,Sangat baik dan siap huni,,
/properti/jakarta-barat/hos17114788/,"Di Jual Rumah Di Citra 2, Jakarta Barat","Di Jual Rumah Di Citra 2, Jakarta Barat Uk 6 x 16 Kondisi standard di renovasi jd 2 lantai 5 kamar tidur 3 kamar mandi Daya 2200 Surat Shm Air wtp citra Hadap barat laut Kondisi Kosongan Dan baru renovasi Harga Jual : 1.55M (Nepis) Wa.me/6281381125xxx Sisca GP Pik Wa.me/6281381125xxx Sisca GP Pik - JL #dijual #dijualrumah #dijualrumahtamansurya #jualrumah #rumahmurah #kpr #jual #rumah #tanah #kavling #pabrik #ruko #gudang #perkantoran #kantor #apartement #properti #property #jabodetabek #gadingpropik #sisca #tamansurya #tamanpalem #citragarden #cengkareng #jakartabarat #citra2 #citradua #citra2ext #citraduaextention #citra2extention #citra2cengkareng",1550000000.0,"Cengkareng, Jakarta Barat",96 m²,120 m²,5.0,3.0,0.0,2.0,Rumah,SHM - Sertifikat Hak Milik,2200.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,Northwest,,,,,,,wtp citra,False,Kosongan Dan baru renovasi,Di Jual,
/properti/jakarta-selatan/hos16454337/,"Rumah Kebagusan Dijual. Komplek, Jalan Utama, Furnished. Nego","Rumah Dijual Kebagusan Jakarta Selatan - Security 24 Jam, CCTV - Akses Jalan 2 Mobil - Dekat Ke Tol TB simatupang - Rumah Cantik & Terawat - Dalam Cluster, Jalan Besar - Lingkungan Asri, Nyaman Spesifikasi : Bangunan 2 Lantai Luas Tanah 113m2 Luas Bangunan 134m2 Kamar Tidur 3+1 KT Kamar Mandi 3+1 KM Ruang Tamu Listrik 4400 Watt Carport Taman Kecil One Gate System Include Furnished Yang Ada : Kitchen Set Plus Kompor Modena,Table Island,AC 5 Unit,Water Heater,Lemari Sepatu,2 Bed Ukuran 160x200,3 Lemari Pakaian,Rak & Hambalan TV Di Kamar Dan Di Ruang Tamu,Dan Interior Yg Nempel Di Bangunan. Harga : Rp. 2.65 Miliar ( Masih Bisa Nego ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0239-CQID",2650000000.0,"Kebagusan, Jakarta Selatan",113 m²,134 m²,3.0,3.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,4400.0,1.0,1.0,1.0,0.0,1.0,Furnished,,,2.0,,,,,Akses Jalan 2 Mobil,,,,False,Cantik & Terawat,Jual,JK0239-CQID
/properti/jakarta-selatan/hos16569554/,"Rumah Dijual Lebak Bulus. Furnished, Mewah, Dalam Komplek. Nego","Rumah Dijual Lebak Bulus Lebak Bulus, Cilandak Jakarta Selatan - Cluster Eksklusif & Premium - Lokasi Super strategis - Semi Furnished - Dekat Toll JORR - Dekat Ke Pondok Indah Spesifikasi : - Bangunan 3 Lantai ( Ada Lift ) - Luas Tanah: 213 M2 - Luas Bangunan: 378 M2 - Kamar Tidur : 4 + 2 KT - Kamar Mandi : 4 + 1 KM - Rest Room Tamu: 1 - Ruang hobby/kantor: 1 - Water Heater - Kolam Ikan - AC: 13 Unit - Musholla - Lift 3 lantai - Listrik 16.000 watt - Semi Furnish Harga : Rp. 10.2 Miliar ( Nego Sampai Deal ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0246-CQID",10200000000.0,"Lebak Bulus, Jakarta Selatan",213 m²,378 m²,4.0,4.0,,2.0,Rumah,SHM - Sertifikat Hak Milik,16000.0,2.0,1.0,,,,Semi Furnished,,,3.0,,,,,,,,,,,,JK0246-CQID
/properti/jakarta-selatan/hos16773572/,"Rumah Dijual Jagakarsa. Unit Baru, Private Pool. Cluster","Rumah Dijual Jagakarsa Jakarta Selatan - Bangunan baru - Rumah Mewah - Full Furnished - Privat Lift Lokasi Strategis : Dalam Komplek Ellit Dekat pintu toll Dekat Transmart Cilandak Dekat Ragunan One gate system Sekurity 24 jam Bebas Banjir Spesifikasi : Bangunan 3 Lantai + Basement Luas tanah 550 m2 Luas Banguanan 1200 m2 Kamar Tidur : 6+2 KT ( 1 Master Bedroom + Wardrobe Room ) Kamar Mandi : 6+2 KM Dapur Bersih dan Kotor Paviliun Langkap dengan Ruang Meeting (Ex. Kantor) Garasi 4 + Carport 2 Rooftop Swimming Pool Privat Lift Ruang Serbaguna Include Ac Cassete, All Furnished SHM,IMB Harga : Rp. 10,9 M ( Masih Bisa NEGO ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0403-CQID",10900000000.0,"Jagakarsa, Jakarta Selatan",550 m²,1200 m²,6.0,6.0,4.0,2.0,Rumah,SHM - Sertifikat Hak Milik,,2.0,2.0,2.0,,,Furnished,,,3.0,,,,,,,,,,Bangunan baru,,JK0403-CQID
/properti/jakarta-timur/hos16947604/,Rumah Baru 3 Lantai Cicilan 19 Jtaan Di Timur Jakarta,"KPR PASTI APPROVE MAU KPR TANPA RIIBET? Gak perlu pake Rekening Koran Gak perlu pakai Slip Gaji Gak perlu Pake survey2 ke kantor Gak masalah banyak cicilan lain Gak masalah gaji cuma sedikit Proses KPR 7 hari bisa acc Promo Developer DP 10% dari harga full di cover developer Cash Back sampai 10 juta Rupiah Lokasi Grand Wisata Bekasi Kawasan elit sudah terbentuk Fasilitas super lengkap (Malll, Sekolah, Rumah Sakit, Perkantoran, komersil area club' house disetiap cluster dll) NEW LAUNCHING RUMAH NUANSA VILLA DI JABODETABEK Rumah 3 lantai dengan swimming pool & Solar system panel",4000000000.0,"Cakung, Jakarta Timur",180 m²,250 m²,4.0,3.0,0.0,2.0,Rumah,SHM - Sertifikat Hak Milik,5500.0,0.0,0.0,0.0,0.0,0.0,Semi Furnished,,,3.0,,,,,,,,,,,,
/properti/tangerang/hos8636471/,Dijual cepat rumah Cluster Premier Village,"DIJUAL RUMAH CANTIK RUMAH PREMIER VILLAGE CIPONDOH TANGERANG Develop by: PREMIER - Perancis PREMIER VILLAGE CIPONDOH TANGERANG Merupakan kawasan terbaru ke-17 yang dikembangkan oleh PREMIER (developer Perancis) di JABODETABEK. LOKASI PREMIER VILLAGE CIPONDOH sangat strategis dekat dengan segitiga emas danau cipondoh yang dapat diakses dari Poris-Kalideres, dan Ciledug, Karang tengah dan Kebayoran Baru dan Tangerang Kota seperti Jl. Raya Cipondoh yang menghubungkan dengan akses Tol JKT-MERAK dan Tol Bandara Soekarno-Hatta. Sangat dekat sekali dengan perumahan Banjar Wijaya, Taman Royal, dan KOTA MODERNLAND. Di lokasi Lingkungan yang sangat Nyaman dengan keamanan 24jam dan BEBAS BANJIR Segera Miliki rumah di kawasan ekslusif di Premier Village Tangerang Banten Lokasi yang strategis di tengah kota tangerang serta dekat dengan tol bandara, Alam Sutra dan Gading Serpong.",1250000000.0,"Cipondoh, Tangerang",102 m²,102 m²,2.0,1.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,Dijual Cepat,
/properti/jakarta-selatan/hos16454411/,Nego. Selangkah Ke Jalan Raya Mampang. Rumah Mampang Dijual,"Rumah Dijual Mampang Prapatan Jakarta Selatan - Lokasi Emas BEBAS BANJIR - Jalan Besar, 3 Mobil - 10 meter dari Mampang Raya, Halte TransJakarta - Dekat dari BCA Mampang, RS Siloam dan Kantor Imigrasi - Transportasi umum lengkap - Dikelilingi banyak restoran, fasilitas kesehatan dan fasilitas umum Lokasi bisnis area : Cocok dijadikan Tempat Usaha/Perkantoran/Kos-kosan/Restoran Akses dekat ke : Tendean, SCBD, Kuningan, Pasar Minggu, Kemang & Pejaten",11000000000.0,"Mampang Prapatan, Jakarta Selatan",400 m²,375 m²,17.0,7.0,0.0,4.0,Rumah,SHM - Sertifikat Hak Milik,7700.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,South,,,,"Jalan Besar, 3 Mobil",,,Sumur,False,,Jual,JK0351-CQID
/properti/jakarta-barat/hos16454682/,"Rumah Kebon Jeruk Dijual. American Classic, Mewah, Unit New. Nego","Rumah Dijual Kebon Jeruk Jakarta Barat - Brand New House - Lokasi Strategis Spesifikasi : Luas Tanah : 164 m2 Luas Bangunan : 280 m2 Kamar Tidur 4 + 1 KT Kamar Mandi 3 +1 KM Garasi: 1 Mobil Carport: 1 Mobil Harga : Rp. 4.8 Miliar [ Masih Bisa Nego ] Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0377-CQID",4800000000.0,"Kebon Jeruk, Jakarta Barat",164 m²,280 m²,4.0,3.0,1.0,1.0,Rumah,SHM - Sertifikat Hak Milik,,1.0,1.0,0.0,0.0,0.0,Unfurnished,,,0.0,,American Classic,,,,,,,,Brand New,Jual,JK0377-CQID
/properti/tangerang-selatan/hos16728125/,"Rumah Dijual Legoso, Pisangan, Ciputat Timur. Terawat, Strategis","Rumah Dijual Legoso Pisangan, Ciputat Tangerang Selatan - Dapur Full Kitchen Set + Kulkas 2 Pintu + Kompor tanam - Jalan Depan Lebar 2 Mobil Lega - One Gate - Security 24/7 - Kamar Tidur Utama Luas + Walkin Closet - 10 Menit Ke AL-Fath, Labschool Cirendeu - Instalasi AC tinggal pasang unit - Instalasi Internet (Indihome/Biznet) Spesifikasi : Bangunan 2 Lantai Luas Tanah : 160 m2 ( 8x21 ) Luas Bangunan : 200m2 Kmr Tidur : 3 + 1 KT Kmr Mandi : 3 + 1 KM Listrik 4400 Air Jetpump Carport 3 Mobil Harga : Rp. 1.99 Miliar ( Masih Bisa Nego ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area TG0048-CQID",1990000000.0,"Ciputat Timur, Tangerang Selatan",160 m²,200 m²,3.0,3.0,0.0,3.0,Rumah,SHM - Sertifikat Hak Milik,4400.0,1.0,1.0,1.0,,,Unfurnished,,,2.0,,,,Indihome/Biznet,2 Mobil Lega,,,Jetpump,,Terawat,Rumah Dijual,TG0048-CQID
/properti/tangerang-selatan/hos16728118/,"Rumah Dijual Pondok Benda, Pamulang. Unit Bersih, Strategis. Nego","Rumah Dijual Pamulang, Pondok Benda Pamulang, Tangerang Selatan - Rumah siap huni - Unit Baru Renovasi sudah bersih - Berada dalam cluster - One Gate System - Akses Mudah - Lokasi strategis : berada diantara Vila Dago Pamulang, sebelum pertigaan Pamulang 2 Spesifikasi : - LT 120 m2 - LB 112 m2 - Kamar Tidur 3 KT - Kamar Mandi 3 KM - Carport 3 Mobil - Hadap Utara - SHM - Dapur - Kitchen Set - Area Cuci dan Jemur - Air PAM Lokasi Strategis : 3 Menit RS Permata Pamulang 4 Menit Pamulang Square 7 Menit RSUD Tangsel 17 Menit St. Rawa buntu 17 Menit Tol Bsd Harga : Rp. 1.585 Miliar ( Masih Bisa Nego ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area TG0013-CQID",1585000000.0,"Pamulang, Tangerang Selatan",120 m²,112 m²,3.0,3.0,0.0,3.0,Rumah,SHM - Sertifikat Hak Milik,,0.0,0.0,1.0,0.0,0.0,Unfurnished,,,0.0,North,,,,,,,Air PAM,False,Unit Baru Renovasi sudah bersih,Rumah Dijual,TG0013-CQID
